Property_Title,Location,Address,Price,Rate_per_sqft,Deposit,Property_Type,Room_Type,Bedrooms,Bathrooms,Balconies,Furnishing,Carpet_Area,Available_From,Available_For,Posted_By,Posted_Date,Rating,Nearby_Places,Scraped_Date,Price_Numeric,Carpet_Area_Numeric,Rate_per_sqft_Numeric,Deposit_Numeric,Floor_Number,Total_Floors,Location_Clean,Price_per_sqft,Total_Rooms,Bath_Bed_Ratio,Floor_Position_Ratio,Is_Top_Floor,Is_Ground_Floor,Size_Category,Furnishing_Score,Has_Balcony,Is_Luxury,Property_Type_Encoded,Posted_By_Encoded,Size_Category_Encoded,Location_Clean_Encoded
"3BHK3BathsFlat/Apartment for Rentin DDA B5 and 6 Block D, Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in DDA B5 and 6 Block D Vasant Kunj Delhi - 1800 Sq. Ft.- 1st floor (out of 3),₹ 1,₹0,,Apartment/Flat,,3,3,2.0,Semi-Furnished,1800 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:39:17,100000.0,1800.0,,,1.0,3.0,West Delhi Jan 21,55.5247084952804,6,0.75,0.25,0,0,Large,1,1,0,0,0,0,22
"3BHK3BathsIndependent/Builder Floor for Rentin Safdarjung Enclave RWA, Safdarjung Enclave, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",RWA Safdarjung Enclave Delhi - 1700 Sq. Ft.- Ground floor (out of 4),₹ 1.2,₹0,,Independent,,3,3,1.0,Furnished,1700 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:39:31,120000.0,1700.0,,,3.0,4.0,West Delhi Jan 21,70.54673721340389,6,0.75,0.6,0,0,Large,2,1,1,1,0,0,22
"3BHK2BathsFlat/Apartment for Rentin premium Society , Mayur Vihar Phase 1 Extension, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Mayur Vihar Phase 1 Extension Delhi - 1700 Sq. Ft.- 2nd floor (out of 7),"₹ 75,000",₹0,"₹ 1,50,000",Apartment/Flat,,3,2,2.0,Furnished,1700 sq.ft,01 Nov,,Dealer,,,,2025-10-12 18:39:49,75000.0,1700.0,,150000.0,2.0,7.0,West Delhi Jan 21,44.091710758377424,5,0.5,0.25,0,0,Large,2,1,0,0,0,0,22
"4BHK4BathsFlat/Apartment for Rentin Vatika Apartment, Sector C Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Vatika Apartment Sector C Vasant Kunj Delhi - 2000 Sq. Ft.- 1st floor (out of 4),₹ 2,₹0,,Apartment/Flat,,4,4,2.0,Unfurnished,2000 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:40:01,200000.0,2000.0,,,1.0,4.0,West Delhi Jan 21,99.95002498750625,8,0.8,0.2,0,0,Large,0,1,1,0,0,0,22
"4BHK4BathsFlat/Apartment for Rentin C BLOCK VASANT KUNJ, Sector C Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Sector C Vasant Kunj Delhi - 2100 Sq. Ft.- Ground floor (out of 3),"₹ 85,000",₹0,,Apartment/Flat,,4,4,2.0,Furnished,2100 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:40:12,85000.0,2100.0,,,3.0,4.0,West Delhi Jan 21,40.456925273679204,8,0.8,0.6,0,0,Large,2,1,0,0,0,0,22
"3BHK4BathsIndependent/Builder Floor for Rentin South Delhi Premium Builder Floors, Defence Colony, South Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyDealer DetailsExplore LocalityRecommendationsArticlesHome›Property for rent in Delhi / NCR›Pr,₹ 2.85,,,Independent,,3,4,2.0,Furnished,2925 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:40:28,285000.0,2925.0,,,3.0,4.0,West Delhi Jan 21,97.40259740259741,7,1.0,0.6,0,0,Very Large,2,1,1,1,0,3,22
"9Bedrooms10BathsIndependent House/Villa for Rentin Defence Colony Villas, Defence Colony, South Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",House / Villa for rent in Defence Colony Villas Defence Colony South Delhi - 2700 Sq. Ft.,₹ 8.5,,,Independent,,9,10,2.0,Unknown,2700 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:40:43,850000.0,2700.0,,,3.0,4.0,West Delhi Jan 21,314.69825990373937,19,1.0,0.6,0,0,Very Large,1,1,1,1,0,3,22
"4BHK4BathsIndependent/Builder Floor for Rentin SDA, Safdarjung Development Area, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyCorner PropertyFeng Shui/ Vaastu CompliantAiry RoomsParking AvailableModular KitchenFitness C,₹ 3,,"₹ 6,00,000",Independent,,4,4,2.0,Furnished,4050 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:40:58,300000.0,4050.0,,600000.0,3.0,4.0,West Delhi Jan 21,74.0557886941496,8,0.8,0.6,0,0,Very Large,2,1,1,1,0,3,22
"4BHK4BathsIndependent/Builder Floor for Rentin RWA Greater Kailash 2, Greater Kailash 2, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",RWA Greater Kailash 2 Greater Kailash 2 Delhi - 2700 Sq. Ft.- 1st floor (out of 4),₹ 1.7,,"₹ 3,40,000",Independent,,4,4,2.0,Furnished,2700 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:41:12,170000.0,2700.0,,340000.0,1.0,4.0,West Delhi Jan 21,62.93965198074787,8,0.8,0.2,0,0,Very Large,2,1,1,1,0,3,22
"3BHK3BathsFlat/Apartment for Rentin DLF One Midtown, Moti Nagar, Delhi",Paschim ViharFlats for rent in Mansarovar gardenFlats for rent in Baljeet NagarF,Flat for rent in DLF One Midtown Moti Nagar Delhi - 2278 Sq. Ft.- 20th floor (out of 39),₹ 1.45,₹0,"₹ 2,90,000",Apartment/Flat,,3,3,2.0,Furnished,2278 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:41:29,145000.0,2278.0,,290000.0,20.0,39.0,Paschim ViharFlats for rent in Mansarovar gardenFlats for rent in Baljeet NagarF,63.62439666520404,6,0.75,0.5,0,0,Large,2,1,1,0,0,0,13
"3BHK2BathsFlat/Apartment for Rentin DDA Flats Sarita Vihar, Sarita Vihar, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in DDA Flats Sarita Vihar Sarita Vihar Delhi - 1800 Sq. Ft.- 2nd floor (out of 4),"₹ 41,000",₹0,"₹ 82,000",Apartment/Flat,,3,2,2.0,Furnished,1800 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:41:42,41000.0,1800.0,,82000.0,2.0,4.0,West Delhi Jan 21,22.765130483064965,5,0.5,0.4,0,0,Large,2,1,0,0,0,0,22
"3BHK2BathsIndependent/Builder Floor for Rentin Chattarpur, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyVitrified FlooringPet FriendlyView 6 More Visitor Parking AvailableOn-Call Maintenance StaffF,"₹ 32,000",₹0,"₹ 32,000",Independent,,3,2,2.0,Semi-Furnished,1200 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:41:52,32000.0,1200.0,,32000.0,3.0,4.0,West Delhi Jan 21,26.644462947543712,5,0.5,0.6,0,0,Medium,1,1,0,1,0,1,22
"3BHK2BathsFlat/Apartment for Rentin Saraswati Narmada Ganga Yamuna Apartment, Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Saraswati Narmada Ganga Yamuna Apartment Vasant Kunj Delhi - 1800 Sq. Ft.- 2nd floo,"₹ 65,000",₹0,"₹ 1,30,000",Apartment/Flat,,3,2,3.0,Furnished,1800 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:42:04,65000.0,1800.0,,130000.0,3.0,4.0,West Delhi Jan 21,36.09106052193226,5,0.5,0.6,0,0,Large,2,1,0,0,0,0,22
"3BHK3BathsFlat/Apartment for Rentin DLF Capital Greens 1 and 2, Moti Nagar, Delhi",Paschim ViharFlats for rent in Mansarovar gardenFlats for rent in Baljeet NagarF,Flat for rent in DLF Capital Greens 1 and 2 Moti Nagar Delhi - 1753 Sq. Ft.- 16th floor (out of 26),"₹ 59,500",₹0,"₹ 1,19,000",Apartment/Flat,,3,3,3.0,Furnished,1753 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:42:20,59500.0,1753.0,,119000.0,16.0,26.0,Paschim ViharFlats for rent in Mansarovar gardenFlats for rent in Baljeet NagarF,33.92246294184721,6,0.75,0.5925925925925926,0,0,Large,2,1,0,0,0,0,13
"3BHK3BathsIndependent/Builder Floor for Rentin Preet Vihar, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:","Block C Preet Vihar,Block E Preet vihar,Block G Preet Vihar,Madhuban Enclave,Anand Vihar,P...MoreAbo","₹ 50,000",,,Independent,,3,3,2.0,Semi-Furnished,1728 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:42:31,50000.0,1728.0,,,3.0,4.0,West Delhi Jan 21,28.91844997108155,6,0.75,0.6,0,0,Large,1,1,0,1,0,0,22
"4BHK3BathsFlat/Apartment for Rentin DDA Flats Sector C Pocket 2, Sector C Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in DDA Flats Sector C Pocket 2 Sector C Vasant Kunj Delhi - 2000 Sq. Ft.- 1st floor (o,"₹ 90,000",₹0,,Apartment/Flat,,4,3,3.0,Semi-Furnished,2000 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:42:42,90000.0,2000.0,,,3.0,4.0,West Delhi Jan 21,44.97751124437781,7,0.6,0.6,0,0,Large,1,1,0,0,0,0,22
"3BHK3BathsIndependent/Builder Floor for Rentin Block A Defence Colony, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Block A Defence Colony Delhi - 1600 Sq. Ft.- 4th floor (out of 4),₹ 1.6,₹0,,Independent,,3,3,3.0,Semi-Furnished,1600 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:42:56,160000.0,1600.0,,,4.0,4.0,West Delhi Jan 21,99.93753903810119,6,0.75,0.8,1,0,Large,1,1,1,1,0,0,22
"3BHK2BathsFlat/Apartment for Rentin DLF Capital Greens 1 and 2, Moti Nagar, Delhi",Paschim ViharFlats for rent in Mansarovar gardenFlats for rent in Baljeet NagarF,Flat for rent in DLF Capital Greens 1 and 2 Moti Nagar Delhi - 1753 Sq. Ft.- 6th floor (out of 26),"₹ 55,000",₹0,"₹ 1,10,000",Apartment/Flat,,3,2,3.0,Semi-Furnished,1753 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:43:09,55000.0,1753.0,,110000.0,6.0,26.0,Paschim ViharFlats for rent in Mansarovar gardenFlats for rent in Baljeet NagarF,31.356898517673887,5,0.5,0.2222222222222222,0,0,Large,1,1,0,0,0,0,13
"3BHK3BathsIndependent/Builder Floor for Rentin E Block RWA Greater Kailash 1, Greater Kailash 1, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Block RWA Greater Kailash 1 Greater Kailash 1 Delhi - 1450 Sq. Ft.- 1st floor (out of 2),"₹ 85,000",₹0,,Independent,,3,3,2.0,Furnished,1450 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:43:23,85000.0,1450.0,,,1.0,2.0,West Delhi Jan 21,58.5802894555479,6,0.75,0.3333333333333333,0,0,Medium,2,1,0,1,0,1,22
"5Bedrooms5BathsFarm House for Rentin Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:","House for Rent in Vasant Kunj, DelhiShortlistProperty added to your shortlistContact DealerFREE STAT",₹ 4,,,Apartment/Flat,,5,5,1.0,Semi-Furnished,8091 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:43:39,400000.0,8091.0,,,3.0,4.0,West Delhi Jan 21,49.431537320810676,10,0.8333333333333334,0.6,0,0,Very Large,1,1,0,0,0,3,22
"3BHK3BathsFlat/Apartment for Rentin B1 Vasant Kunj, Sector B Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in B1 Vasant Kunj Sector B Vasant Kunj Delhi - 2000 Sq. Ft.- 1st floor (out of 3),₹ 1,₹0,,Apartment/Flat,,3,3,2.0,Semi-Furnished,2000 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:43:48,100000.0,2000.0,,,1.0,3.0,West Delhi Jan 21,49.97501249375313,6,0.75,0.25,0,0,Large,1,1,0,0,0,0,22
"4BHK4BathsIndependent/Builder Floor for Rentin Greater Kailash 2, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyMarble FlooringView 10 More Visitor Parking AvailableOn-Call Maintenance StaffFeng Shui/ Vaas,₹ 2.3,₹0,,Independent,,4,4,2.0,Furnished,2700 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:44:06,229999.99999999997,2700.0,,,3.0,4.0,West Delhi Jan 21,85.15364679748241,8,0.8,0.6,0,0,Very Large,2,1,1,1,0,3,22
"4BHK4BathsIndependent/Builder Floor for Rentin Vasant Vihar, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Block MarketGurudwara SahibMunir khan tombGurudwaraState bank of india ATMCGHS Dispensary R.K.Puram ,₹ 4,₹0,"₹ 8,00,000",Independent,,4,4,3.0,Unknown,3000 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:44:25,400000.0,3000.0,,800000.0,3.0,4.0,West Delhi Jan 21,133.2889036987671,8,0.8,0.6,0,0,Very Large,1,1,1,1,0,3,22
"1RK1BathStudio Apartment for Rentin DLF Capital Greens 1 and 2, Moti Nagar, Delhi",Paschim ViharStudio Apartments for rent in Tagore GardenStudio Apartments for re,Flat Flats for rent in DLF Capital Greens 1 and 2 Moti Nagar Delhi - 361 Sq. Ft.- 3rd floor (out of ,"₹ 23,000",₹0,"₹ 46,000",Apartment/Flat,,1,1,2.0,Furnished,361 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:44:36,23000.0,361.0,,46000.0,3.0,4.0,Paschim ViharStudio Apartments for rent in Tagore GardenStudio Apartments for re,63.53591160220994,2,0.5,0.6,0,0,Very Small,2,1,1,0,0,4,16
"3BHK3BathsIndependent/Builder Floor for Rentin Janakpuri, West Delhi","Paschim Vihar, DelhiEnquire NowContact NowVerifiedSandeep Kumar (Dealer) 08th Se",RWA (+250)BLM (+590)SHN (+290)KNA (+1869)LCA (+1758)MAF (+1599)SPM (+508)VCT (+1784)WSM (+685)SMR (+,"₹ 65,000",₹0,,Independent,,3,3,1.0,Semi-Furnished,1500 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:44:54,65000.0,1500.0,,,3.0,4.0,Paschim Vihar,43.30446369087275,6,0.75,0.6,0,0,Large,1,1,0,1,0,0,0
"3BHK3BathsFlat/Apartment for Rentin DDA B5 and 6 Block D, Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in DDA B5 and 6 Block D Vasant Kunj Delhi - 1800 Sq. Ft.- 1st floor (out of 3),₹ 1,₹0,,Apartment/Flat,,3,3,2.0,Semi-Furnished,1800 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:45:10,100000.0,1800.0,,,1.0,3.0,West Delhi Jan 21,55.5247084952804,6,0.75,0.25,0,0,Large,1,1,0,0,0,0,22
"3BHK3BathsIndependent/Builder Floor for Rentin Safdarjung Enclave RWA, Safdarjung Enclave, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",RWA Safdarjung Enclave Delhi - 1700 Sq. Ft.- Ground floor (out of 4),₹ 1.2,₹0,,Independent,,3,3,1.0,Furnished,1700 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:45:24,120000.0,1700.0,,,3.0,4.0,West Delhi Jan 21,70.54673721340389,6,0.75,0.6,0,0,Large,2,1,1,1,0,0,22
"3BHK2BathsFlat/Apartment for Rentin premium Society , Mayur Vihar Phase 1 Extension, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Mayur Vihar Phase 1 Extension Delhi - 1700 Sq. Ft.- 2nd floor (out of 7),"₹ 75,000",₹0,"₹ 1,50,000",Apartment/Flat,,3,2,2.0,Furnished,1700 sq.ft,01 Nov,,Dealer,,,,2025-10-12 18:45:41,75000.0,1700.0,,150000.0,2.0,7.0,West Delhi Jan 21,44.091710758377424,5,0.5,0.25,0,0,Large,2,1,0,0,0,0,22
"4BHK4BathsFlat/Apartment for Rentin Vatika Apartment, Sector C Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Vatika Apartment Sector C Vasant Kunj Delhi - 2000 Sq. Ft.- 1st floor (out of 4),₹ 2,₹0,,Apartment/Flat,,4,4,2.0,Unfurnished,2000 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:45:53,200000.0,2000.0,,,1.0,4.0,West Delhi Jan 21,99.95002498750625,8,0.8,0.2,0,0,Large,0,1,1,0,0,0,22
"4BHK4BathsFlat/Apartment for Rentin C BLOCK VASANT KUNJ, Sector C Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Sector C Vasant Kunj Delhi - 2100 Sq. Ft.- Ground floor (out of 3),"₹ 85,000",₹0,,Apartment/Flat,,4,4,2.0,Furnished,2100 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:46:04,85000.0,2100.0,,,3.0,4.0,West Delhi Jan 21,40.456925273679204,8,0.8,0.6,0,0,Large,2,1,0,0,0,0,22
"3BHK4BathsIndependent/Builder Floor for Rentin South Delhi Premium Builder Floors, Defence Colony, South Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyDealer DetailsExplore LocalityRecommendationsArticlesHome›Property for rent in Delhi / NCR›Pr,₹ 2.85,,,Independent,,3,4,2.0,Furnished,2925 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:46:28,285000.0,2925.0,,,3.0,4.0,West Delhi Jan 21,97.40259740259741,7,1.0,0.6,0,0,Very Large,2,1,1,1,0,3,22
"9Bedrooms10BathsIndependent House/Villa for Rentin Defence Colony Villas, Defence Colony, South Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",House / Villa for rent in Defence Colony Villas Defence Colony South Delhi - 2700 Sq. Ft.,₹ 8.5,,,Independent,,9,10,2.0,Unknown,2700 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:46:46,850000.0,2700.0,,,3.0,4.0,West Delhi Jan 21,314.69825990373937,19,1.0,0.6,0,0,Very Large,1,1,1,1,0,3,22
"4BHK4BathsIndependent/Builder Floor for Rentin SDA, Safdarjung Development Area, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyCorner PropertyFeng Shui/ Vaastu CompliantAiry RoomsParking AvailableModular KitchenFitness C,₹ 3,,"₹ 6,00,000",Independent,,4,4,2.0,Furnished,4050 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:47:05,300000.0,4050.0,,600000.0,3.0,4.0,West Delhi Jan 21,74.0557886941496,8,0.8,0.6,0,0,Very Large,2,1,1,1,0,3,22
"4BHK4BathsIndependent/Builder Floor for Rentin RWA Greater Kailash 2, Greater Kailash 2, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",RWA Greater Kailash 2 Greater Kailash 2 Delhi - 2700 Sq. Ft.- 1st floor (out of 4),₹ 1.7,,"₹ 3,40,000",Independent,,4,4,2.0,Furnished,2700 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:47:21,170000.0,2700.0,,340000.0,1.0,4.0,West Delhi Jan 21,62.93965198074787,8,0.8,0.2,0,0,Very Large,2,1,1,1,0,3,22
"4BHK4BathsFlat/Apartment for Rentin DLF Capital Greens 1 and 2, Moti Nagar, Delhi",Paschim ViharFlats for rent in Mansarovar gardenFlats for rent in Baljeet NagarF,Flat for rent in DLF Capital Greens 1 and 2 Moti Nagar Delhi - 2885 Sq. Ft.- 22nd floor (out of 26),₹ 1.25,₹0,,Apartment/Flat,,4,4,3.0,Furnished,2885 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:47:36,125000.0,2885.0,,,22.0,26.0,Paschim ViharFlats for rent in Mansarovar gardenFlats for rent in Baljeet NagarF,43.31254331254331,8,0.8,0.8148148148148148,0,0,Very Large,2,1,0,0,0,3,13
"4BHK4BathsFlat/Apartment for Rentin DLF Capital Greens 1 and 2, Moti Nagar, Delhi",Paschim ViharFlats for rent in Mansarovar gardenFlats for rent in Baljeet NagarF,Flat for rent in DLF Capital Greens 1 and 2 Moti Nagar Delhi - 2885 Sq. Ft.- 6th floor (out of 26),₹ 1.15,₹0,,Apartment/Flat,,4,4,3.0,Furnished,2885 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:47:50,114999.99999999999,2885.0,,,6.0,26.0,Paschim ViharFlats for rent in Mansarovar gardenFlats for rent in Baljeet NagarF,39.84753984753984,8,0.8,0.2222222222222222,0,0,Very Large,2,1,0,0,0,3,13
"3BHK3BathsFlat/Apartment for Rentin DLF Capital Greens 1 and 2, Moti Nagar, Delhi",Paschim ViharFlats for rent in Mansarovar gardenFlats for rent in Baljeet NagarF,Flat for rent in DLF Capital Greens 1 and 2 Moti Nagar Delhi - 1465 Sq. Ft.- 20th floor (out of 26),"₹ 65,000",₹0,,Apartment/Flat,,3,3,3.0,Semi-Furnished,1465 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:48:05,65000.0,1465.0,,,20.0,26.0,Paschim ViharFlats for rent in Mansarovar gardenFlats for rent in Baljeet NagarF,44.33833560709413,6,0.75,0.7407407407407407,0,0,Medium,1,1,0,0,0,1,13
"3BHK2BathsFlat/Apartment for Rentin DLF Capital Greens 1 and 2, Moti Nagar, Delhi",Paschim ViharFlats for rent in Mansarovar gardenFlats for rent in Baljeet NagarF,Flat for rent in DLF Capital Greens 1 and 2 Moti Nagar Delhi - 1435 Sq. Ft.- 7th floor (out of 26),"₹ 55,000",₹0,,Apartment/Flat,,3,2,2.0,Semi-Furnished,1435 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:48:21,55000.0,1435.0,,,7.0,26.0,Paschim ViharFlats for rent in Mansarovar gardenFlats for rent in Baljeet NagarF,38.3008356545961,5,0.5,0.25925925925925924,0,0,Medium,1,1,0,0,0,1,13
"4BHK5BathsIndependent/Builder Floor for Rentin Vasant Vihar, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Block MarketGurudwara SahibMunir khan tombGurudwaraState bank of india ATMCGHS Wellness Centre R.K.P,₹ 2.9,₹0,"₹ 5,70,000",Independent,,4,5,3.0,Unknown,3600 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:48:35,290000.0,3600.0,,570000.0,3.0,4.0,West Delhi Jan 21,80.53318522632603,9,1.0,0.6,0,0,Very Large,1,1,1,1,0,3,22
"4BHK4BathsIndependent/Builder Floor for Rentin Hauz Khas RWA, Hauz Khas, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",RWA Hauz Khas Delhi - 2799 Sq. Ft.- 2nd floor (out of 4),₹ 1.75,,"₹ 3,50,000",Independent,,4,4,2.0,Unknown,2799 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:48:49,175000.0,2799.0,,350000.0,2.0,4.0,West Delhi Jan 21,62.5,8,0.8,0.4,0,0,Very Large,1,1,0,1,0,3,22
"3BHK3BathsIndependent/Builder Floor for Rentin Greater Kailash 1, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyCorner PropertyMarble FlooringView 7 More Feng Shui/ Vaastu CompliantNatural LightAiry RoomsS,₹ 1.1,₹0,,Independent,,3,3,2.0,Unfurnished,1800 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:49:03,110000.00000000001,1800.0,,,3.0,4.0,West Delhi Jan 21,61.07717934480845,6,0.75,0.6,0,0,Large,0,1,0,1,0,0,22
"3BHK2BathsFlat/Apartment for Rentin builder floor Vasant Kunj , Bhawani Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Bhawani Kunj Delhi - 1700 Sq. Ft.- 3rd floor (out of 4),"₹ 65,000",₹0,,Apartment/Flat,,3,2,1.0,Unfurnished,1700 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:49:22,65000.0,1700.0,,,3.0,4.0,West Delhi Jan 21,38.21281599059377,5,0.5,0.6,0,0,Large,0,1,0,0,0,0,22
"1RK1BathStudio Apartment for Rentin Studio Apartment , New Rajendra Nagar, Delhi","West Delhi, Delhi South WestSend enquiry to DealerYou are Individual DealerIND (",Flat Flats for rent in New Rajendra Nagar Delhi - 220 Sq. Ft.- 4th floor (out of 4),"₹ 22,000",₹0,,Apartment/Flat,,1,1,1.0,Furnished,220 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:49:34,22000.0,220.0,,,4.0,4.0,West Delhi,99.5475113122172,2,0.5,0.8,1,0,Very Small,2,1,1,0,0,4,21
"4BHK4BathsIndependent/Builder Floor for Rentin Block D Vasant Vihar, South Delhi, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Block D Vasant Vihar South Delhi - 5400 Sq. Ft.- Ground floor (out of 4),₹ 5,₹0,"₹ 10,00,000",Independent,,4,4,2.0,Unfurnished,5400 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:49:45,500000.0,5400.0,,1000000.0,3.0,4.0,West Delhi Jan 21,92.57544899092761,8,0.8,0.6,0,0,Very Large,0,1,1,1,0,3,22
"4BHK4BathsFlat/Apartment for Rentin Unity  Group The Amaryllis, Karol Bagh, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Unity  Group The Amaryllis Karol Bagh Delhi - 2701 Sq. Ft.- 12th floor (out of 32),₹ 1.95,₹0,,Apartment/Flat,,4,4,3.0,Furnished,2701 sq.ft,Immediate,,Dealer,,,,2025-10-12 18:49:56,195000.0,2701.0,,,12.0,32.0,West Delhi Jan 21,72.16876387860844,8,0.8,0.36363636363636365,0,0,Very Large,2,1,1,0,0,3,22
